ASX Code,Dividends,Date
KSM,0.03,18/11/2022
KSM,0.03,14/10/2022
KSM,0.03,16/09/2022
KSM,0.04,17/08/2022
KSM,0.04,15/07/2022
KSM,0.04,17/06/2022
KSM,0.04,13/05/2022
KSM,0.04,14/04/2022
KSM,0.05,18/03/2022
KSM,0.05,17/02/2022
KSM,0.05,14/01/2022
KSM,0.05,16/12/2021
KSM,0.05,18/11/2021
KSM,0.05,15/10/2021
KSM,0.05,17/09/2021
KSM,0.05,13/08/2021
KSM,0.05,16/07/2021
KSM,0.05,17/06/2021
KSM,0.05,14/05/2021
KSM,0.05,15/04/2021
KSM,0.05,18/03/2021
KSM,0.05,17/02/2021
KSM,0.04,15/01/2021
KSM,0.08,16/12/2020
KSM,0.04,18/11/2020
KSM,0.04,16/10/2020
KSM,0.04,18/09/2020
KSM,0.04,14/08/2020
KSM,0.04,17/07/2020
KSM,0.04,17/06/2020
KSM,0.04,15/05/2020
KSM,0.04,15/04/2020
KSM,0.04,18/03/2020
KSM,0.04,14/02/2020
KSM,0.04,17/01/2020
KSM,0.06,13/12/2019
KSM,0.04,15/11/2019
KSM,0.05,16/10/2019
KSM,0.05,18/09/2019
KSM,0.05,16/08/2019
KSM,0.05,17/07/2019
KSM,0.05,14/06/2019
KSM,0.05,17/05/2019
KSM,0.05,12/04/2019
KSM,0.05,15/03/2019
KSM,0.05,15/02/2019
KSM,0.05,17/01/2019
KSM,0.08,14/12/2018
KSM,0.05,16/11/2018
KSM,0.05,12/10/2018
KSM,0.05,14/09/2018
KSM,0.05,17/08/2018
KSM,0.05,13/07/2018
KSM,0.05,15/06/2018
KSM,0.05,18/05/2018
KSM,0.05,13/04/2018
KSM,0.05,16/03/2018
KSM,0.05,16/02/2018
KSM,0.05,18/01/2018
KSM,0.05,15/12/2017
KSM,0.05,17/11/2017
KSM,0.05,13/10/2017
KSM,0.05,15/09/2017
KSM,0.05,16/08/2017
KSM,0.06,13/07/2017
KSM,0.06,15/06/2017
KSM,0.06,17/05/2017
KSM,0.06,12/04/2017
KSM,0.06,16/03/2017
KSM,0.06,16/02/2017
KSM,0.06,17/01/2017
KSM,0.09,15/12/2016
KSM,0.06,17/11/2016
KSM,0.06,13/10/2016
KSM,0.07,15/09/2016
KSM,0.07,16/08/2016
KSM,0.07,14/07/2016
KSM,0.07,16/06/2016
KSM,0.07,17/05/2016
KSM,0.07,14/04/2016
KSM,0.07,17/03/2016
KSM,0.07,17/02/2016
KSM,0.07,14/01/2016
LCR,0.51,14/12/2023
LCR,0.22,15/12/2022
LCR,0.18,17/12/2020
LEG,0.46,14/03/2024
LEG,0.46,14/12/2023
LEG,0.46,14/09/2023
LEG,0.46,14/06/2023
LEG,0.44,14/03/2023
LEG,0.44,14/12/2022
LEG,0.44,14/09/2022
LEG,0.44,14/06/2022
LEG,0.42,14/03/2022
LEG,0.42,14/12/2021
LEG,0.42,14/09/2021
LEG,0.42,14/06/2021
LEG,0.4,12/03/2021
LEG,0.4,14/12/2020
LEG,0.4,14/09/2020
LEG,0.4,12/06/2020
LEG,0.4,12/03/2020
LEG,0.4,12/12/2019
LEG,0.4,12/09/2019
LEG,0.4,13/06/2019
LEG,0.38,14/03/2019
LEG,0.38,13/12/2018
LEG,0.38,21/09/2018
LEG,0.38,14/06/2018
LEG,0.36,14/03/2018
LEG,0.36,14/12/2017
LEG,0.36,14/09/2017
LEG,0.36,13/06/2017
LEG,0.34,13/03/2017
LEG,0.34,13/12/2016
LEG,0.34,13/09/2016
LEG,0.34,13/06/2016
LEG,0.32,11/03/2016
LEG,0.32,11/12/2015
LEG,0.32,11/09/2015
LEG,0.31,11/06/2015
LEG,0.31,11/03/2015
LEG,0.31,11/12/2014
LEG,0.31,11/09/2014
LFC,0.48529,6/07/2022
LFC,0.5,6/07/2021
LFC,0.52,6/07/2020
LFC,0.12,6/06/2019
LFC,0.32,12/06/2018
LFC,0.14,13/06/2017
LFC,0.27,3/06/2016
LFC,0.32,1/06/2015
LIN,1.39,13/03/2024
LIN,1.28,1/12/2023
LIN,1.28,1/09/2023
LIN,1.28,1/06/2023
LIN,1.28,13/03/2023
LIN,1.17,1/12/2022
LIN,1.17,1/09/2022
LIN,1.17,2/06/2022
LIN,1.17,10/03/2022
LIN,1.06,2/12/2021
LIN,1.06,2/09/2021
LIN,1.06,2/06/2021
LIN,1.06,4/03/2021
LIN,0.96,2/12/2020
LIN,0.96,2/09/2020
LIN,0.96,2/06/2020
LIN,0.96,5/03/2020
LIN,0.88,2/12/2019
LIN,0.88,30/08/2019
LIN,0.88,31/05/2019
LIN,0.88,7/03/2019
LIN,0.83,17/12/2018
LIN,0.825,3/08/2018
LIN,0.825,6/06/2018
LIN,0.825,6/03/2018
LIN,0.788,6/12/2017
LIN,0.788,7/09/2017
LIN,0.788,5/06/2017
LIN,0.788,3/03/2017
LIN,0.75,5/12/2016
LIN,0.75,6/09/2016
LIN,0.75,3/06/2016
LIN,0.75,3/03/2016
LIN,0.715,3/12/2015
LIN,0.715,3/09/2015
LIN,0.715,3/06/2015
LIN,0.715,4/03/2015
LIN,0.65,3/12/2014
LIN,0.65,4/09/2014
LIT,0.36,28/12/2023
LIT,0.21,29/06/2023
LIT,0.52,29/12/2022
LIT,0.04,29/06/2021
LIT,0.09,30/12/2020
LIT,0.16,29/06/2020
LIT,0.28,30/12/2019
LIT,0.22,27/06/2019
LIT,0.68,28/12/2018
LIT,1.26,28/12/2017
LIT,0.52,28/12/2016
LIT,0.05,29/12/2015
LIT,0.12,29/12/2014
LNG,0.44,5/02/2024
LNG,0.44,8/11/2023
LNG,0.4,8/08/2023
LNG,0.4,9/05/2023
LNG,0.4,6/02/2023
LNG,0.4,7/11/2022
LNG,0.33,2/11/2021
MAR,0.52,21/02/2024
MAR,0.52,21/11/2023
MAR,0.52,16/08/2023
MAR,0.52,25/05/2023
MAR,0.4,23/02/2023
MAR,0.4,22/11/2022
MAR,0.3,17/08/2022
MAR,0.3,13/05/2022
MAR,0.48,27/02/2020
MAR,0.48,20/11/2019
MAR,0.48,21/08/2019
MAR,0.48,23/05/2019
MAR,0.41,28/02/2019
MAR,0.41,20/11/2018
MAR,0.41,22/08/2018
MAR,0.41,17/05/2018
MAR,0.33,22/02/2018
MAR,0.33,21/11/2017
MAR,0.33,22/08/2017
MAR,0.33,17/05/2017
MAR,0.3,22/02/2017
MAR,0.3,21/11/2016
MAR,0.3,21/09/2016
MAR,0.3,18/05/2016
MAR,0.25,23/02/2016
MAR,0.25,17/11/2015
MAR,0.25,18/08/2015
MAR,0.25,20/05/2015
MAR,0.2,25/02/2015
MAR,0.2,18/11/2014
MAR,0.2,19/08/2014
MAS,0.29,21/02/2024
MAS,0.29,9/11/2023
MAS,0.29,10/08/2023
MAS,0.29,25/05/2023
MAS,0.29,22/02/2023
MAS,0.28,9/11/2022
MAS,0.28,11/08/2022
MAS,0.28,26/05/2022
MAS,0.28,24/02/2022
MAS,0.24,10/11/2021
MAS,0.24,12/08/2021
MAS,0.24,27/05/2021
MAS,0.14,7/01/2021
MAS,0.14,8/10/2020
MAS,0.14,9/07/2020
MAS,0.14,9/04/2020
MAS,0.135,9/03/2020
MAS,0.14,9/01/2020
MAS,0.14,10/10/2019
MAS,0.12,11/07/2019
MAS,0.12,11/04/2019
MAS,0.12,10/01/2019
MAS,0.12,11/10/2018
MAS,0.11,12/07/2018
MAS,0.11,12/04/2018
MAS,0.11,11/01/2018
MAS,0.11,12/10/2017
MAS,0.1,12/07/2017
MAS,0.1,12/04/2017
MAS,0.1,11/01/2017
MAS,0.1,12/10/2016
MAS,0.1,6/07/2016
MAS,0.1,6/04/2016
MAS,0.1,6/01/2016
MAS,0.1,7/10/2015
MAS,0.09,9/07/2015
MAS,3.22,1/07/2015
MAS,0.09,8/04/2015
MAS,0.09,7/01/2015
MAS,0.09,8/10/2014
MAT,0.15,21/08/2017
MAT,0.38,17/05/2017
MAT,0.38,14/02/2017
MAT,0.38,18/11/2016
MAT,0.38,19/08/2016
MAT,0.38,17/05/2016
MAT,0.38,12/02/2016
MAT,0.38,23/11/2015
MAT,0.38,24/08/2015
MAT,0.38,20/05/2015
MAT,0.38,17/02/2015
MAT,0.38,24/11/2014
MAT,0.38,25/08/2014
MBT,0.29,8/10/2021
MBT,0.72,7/07/2021
MBT,0.23,8/10/2020
MBT,0.59,8/07/2020
MBT,0.42,9/01/2020
MBT,0.27,10/10/2019
MBT,0.64,8/07/2019
MBT,0.08,5/10/2018
MBT,0.74,6/07/2018
MBT,0.36,12/10/2017
MBT,0.52,6/07/2017
MBT,0.38,12/10/2016
MBT,0.43,30/06/2016
MBT,0.18,9/10/2015
MBT,0.65,2/07/2015
MBT,0.28,9/10/2014
MBT,1.05,2/07/2014
MCH,0.31,14/12/2023
MCR,0.05,16/04/2024
MCR,0.05,12/03/2024
MCR,0.05,13/02/2024
MCR,0.05,16/01/2024
MCR,0.04,19/12/2023
MCR,0.04,14/11/2023
MCR,0.04,17/10/2023
MCR,0.04,12/09/2023
MCR,0.05,15/08/2023
MCR,0.05,18/07/2023
MCR,0.05,13/06/2023
MCR,0.05,16/05/2023
MCR,0.05,18/04/2023
MCR,0.05,14/03/2023
MCR,0.05,14/02/2023
MCR,0.05,17/01/2023
MCR,0.04,13/12/2022
MCR,0.04,15/11/2022
MCR,0.05,18/10/2022
MCR,0.05,13/09/2022
MCR,0.05,16/08/2022
MCR,0.05,19/07/2022
MCR,0.05,14/06/2022
MCR,0.05,17/05/2022
MCR,0.05,19/04/2022
MCR,0.05,15/03/2022
MCR,0.05,15/02/2022
MCR,0.06,18/01/2022
MCR,0.06,14/12/2021
MCR,0.06,16/11/2021
MCR,0.06,12/10/2021
MCR,0.06,14/09/2021
MCR,0.06,17/08/2021
MCR,0.06,13/07/2021
MCR,0.06,15/06/2021
MCR,0.06,18/05/2021
MCR,0.06,13/04/2021
MCR,0.06,16/03/2021
MCR,0.06,16/02/2021
MCR,0.06,19/01/2021
MCR,0.06,15/12/2020
MCR,0.06,17/11/2020
MCR,0.06,13/10/2020
MCR,0.06,15/09/2020
MCR,0.06,18/08/2020
MCR,0.06,14/07/2020
MCR,0.06,16/06/2020
MCR,0.05,12/05/2020
MCR,0.06,14/04/2020
MCR,0.06,17/03/2020
MCR,0.06,18/02/2020
MCR,0.06,14/01/2020
MCR,0.06,17/12/2019
MCR,0.06,12/11/2019
MCR,0.06,15/10/2019
MCR,0.06,17/09/2019
MCR,0.06,13/08/2019
MCR,0.06,16/07/2019
MCR,0.06,18/06/2019
MCR,0.06,14/05/2019
MCR,0.06,16/04/2019
MCR,0.06,12/03/2019
MCR,0.06,12/02/2019
MCR,0.06,15/01/2019
MCR,0.06,18/12/2018
MCR,0.06,13/11/2018
MCR,0.06,16/10/2018
MCR,0.06,18/09/2018
MCR,0.06,14/08/2018
MCR,0.06,17/07/2018
MCR,0.06,12/06/2018
MCR,0.06,15/05/2018
MCR,0.06,17/04/2018
MCR,0.06,13/03/2018
MCR,0.06,13/02/2018
MCR,0.06,16/01/2018
MCR,0.06,19/12/2017
MCR,0.06,14/11/2017
MCR,0.06,17/10/2017
MCR,0.06,12/09/2017
MCR,0.06,15/08/2017
MCR,0.06,18/07/2017
MCR,0.06,13/06/2017
MCR,0.06,16/05/2017
MCR,0.06,18/04/2017
MCR,0.06,14/03/2017
MCR,0.06,14/02/2017
MCR,0.06,17/01/2017
MCR,0.06,20/12/2016
MCR,0.06,15/11/2016
MCR,0.06,18/10/2016
MCR,0.06,20/09/2016
MCR,0.06,16/08/2016
MCR,0.06,19/07/2016
MCR,0.06,14/06/2016
MCR,0.06,17/05/2016
MCR,0.06,19/04/2016
MCR,0.06,15/03/2016
MCR,0.06,16/02/2016
MCR,0.06,19/01/2016
MCS,0.07,1/03/2024
MCS,0.07,24/11/2023
MCS,0.07,24/08/2023
MCS,0.05,1/06/2023
MCS,0.05,10/03/2023
MCS,0.05,23/11/2022
MCS,0.05,24/08/2022
MCS,0.17,28/02/2020
MCS,0.16,22/11/2019
MCS,0.16,23/08/2019
MCS,0.16,24/05/2019
MCS,0.16,1/03/2019
MCS,0.15,23/11/2018
MCS,0.15,24/08/2018
MCS,0.15,24/05/2018
MCS,0.15,2/03/2018
MCS,0.13,24/11/2017
MCS,0.13,23/08/2017
MCS,0.13,23/05/2017
MCS,0.13,2/03/2017
MCS,0.11,23/11/2016
MCS,0.11,23/08/2016
MCS,0.11,23/05/2016
MCS,0.11,24/02/2016
MCS,0.11,22/10/2015
MCS,0.11,30/07/2015
MCS,0.11,23/04/2015
MCS,0.1,22/01/2015
MCS,0.1,23/10/2014
MCS,0.1,31/07/2014
MCY,0.32,12/03/2024
MCY,0.32,13/12/2023
MCY,0.32,13/09/2023
MCY,0.32,14/06/2023
MCY,0.32,14/03/2023
MCY,0.32,14/12/2022
MCY,0.32,14/09/2022
MCY,0.64,15/06/2022
MCY,0.64,15/03/2022
MCY,0.64,15/12/2021
MCY,0.63,15/09/2021
MCY,0.63,15/06/2021
MCY,0.63,16/03/2021
MCY,0.63,15/12/2020
MCY,0.63,14/09/2020
MCY,0.63,10/06/2020
MCY,0.63,16/03/2020
MCY,0.63,11/12/2019
MCY,0.63,11/09/2019
MCY,0.63,12/06/2019
MCY,0.63,13/03/2019
MCY,0.63,12/12/2018
MCY,0.63,12/09/2018
MCY,0.63,13/06/2018
MCY,0.63,14/03/2018
MCY,0.63,13/12/2017
MCY,0.62,13/09/2017
MCY,0.62,13/06/2017
MCY,0.62,14/03/2017
MCY,0.62,13/12/2016
MCY,0.62,13/09/2016
MCY,0.62,14/06/2016
MCY,0.62,15/03/2016
MCY,0.62,11/12/2015
MCY,0.62,8/09/2015
MCY,0.62,9/06/2015
MCY,0.62,13/03/2015
MCY,0.62,10/12/2014
MCY,0.62,9/09/2014
MDC,0.55,6/02/2024
MDC,0.55,7/11/2023
MDC,0.55,8/08/2023
MDC,0.5,9/05/2023
MDC,0.5,7/02/2023
MDC,0.5,8/11/2022
MDC,0.5,9/08/2022
MDC,0.5,10/05/2022
MDC,0.5,8/02/2022
MDC,0.5,9/11/2021
MDC,0.4,10/08/2021
MDC,0.4,11/05/2021
MDC,0.4,9/02/2021
MDC,0.4,9/11/2020
MDC,0.33,11/08/2020
MDC,0.33,5/05/2020
MDC,0.33,11/02/2020
MDC,0.3,12/11/2019
MDC,0.3,6/08/2019
MDC,0.3,14/05/2019
MDC,0.3,12/02/2019
MDC,0.3,6/11/2018
MDC,0.3,7/08/2018
MDC,0.3,15/05/2018
MDC,0.3,6/02/2018
MDC,0.25,7/11/2017
MDC,0.25,7/08/2017
MDC,0.25,8/05/2017
MDC,0.25,6/02/2017
MDC,0.25,7/11/2016
MDC,0.25,8/08/2016
MDC,0.25,9/05/2016
MDC,0.25,8/02/2016
MDC,0.25,2/11/2015
MDC,0.25,3/08/2015
MDC,0.25,11/05/2015
MDC,0.25,9/02/2015
MDC,0.25,3/11/2014
MDC,0.25,4/08/2014
MED,1.65,18/09/2023
MED,1.65,26/06/2023
MED,1.65,27/03/2023
MED,1.64,19/12/2022
MED,1.64,19/09/2022
MED,1.64,27/06/2022
MED,1.64,28/03/2022
MED,1.42,20/12/2021
MED,1.42,20/09/2021
MED,1.42,21/06/2021
MED,1.42,29/03/2021
MED,1.13,21/12/2020
MED,1.13,21/09/2020
MED,1.13,29/06/2020
MED,1.13,30/03/2020
MED,1.13,26/12/2019
MED,0.75,26/09/2019
MED,0.75,27/06/2019
MED,0.75,28/03/2019
MED,0.75,20/12/2018
MED,0.48,20/09/2018
MED,0.48,28/06/2018
MED,0.48,28/03/2018
MED,0.48,21/12/2017
MED,0.32,21/09/2017
MED,0.32,21/06/2017
MED,0.32,21/03/2017
MED,0.32,21/12/2016
MED,0.25,21/09/2016
MED,0.25,23/06/2016
MED,0.25,17/03/2016
MED,0.25,23/12/2015
MEI,0.14,11/04/2024
MEI,0.14,11/01/2024
MEI,0.14,12/10/2023
MEI,0.14,13/07/2023
MEI,0.14,13/04/2023
MEI,0.14,12/01/2023
MEI,0.14,13/10/2022
MEI,0.14,14/07/2022
MEI,0.14,13/04/2022
MEI,0.14,13/01/2022
MEI,0.14,14/10/2021
MEI,0.14,15/07/2021
MEI,0.11,15/04/2021
MEI,0.11,14/01/2021
MEI,0.11,15/10/2020
MEI,0.11,16/07/2020
MEI,0.11,16/04/2020
MEI,0.11,16/01/2020
MEI,0.11,10/10/2019
MEI,0.11,11/07/2019
MEI,0.11,11/04/2019
MEI,0.11,10/01/2019
MEI,0.11,11/10/2018
MEI,0.11,12/07/2018
MEI,0.11,12/04/2018
MEI,0.11,11/01/2018
MEI,0.09,12/10/2017
MEI,0.09,12/07/2017
MEI,0.09,11/04/2017
MEI,0.09,11/01/2017
MEI,0.09,12/10/2016
MEI,0.09,13/07/2016
MEI,0.09,13/04/2016
MEI,0.09,13/01/2016
MEI,0.09,14/10/2015
MEI,0.09,15/07/2015
MEI,0.09,13/04/2015
MEI,0.09,14/01/2015
MEI,0.09,15/10/2014
MEI,0.09,16/07/2014
MEM,0,14/12/2023
MEM,0.14,14/12/2022
MFD,0.2,22/02/2024
MFD,0.2,22/11/2023
MFD,0.2,22/08/2023
MFD,0.2,22/05/2023
MFD,0.2,22/02/2023
MFD,0.2,22/11/2022
MFG,0.06,30/03/2023
MFG,0.06,29/09/2022
MFG,0.06,30/03/2022
MFG,0.07,29/09/2021
MFG,0.06849,30/03/2021
MFG,0.07194,29/09/2020
MFG,0.06878,30/03/2020
MFG,0.0689,27/09/2019
MFG,0.06928,28/03/2019
MFG,0.0665,27/09/2018
MFG,0.06837,28/03/2018
MFG,0.06658,28/09/2017
MFG,0.06778,30/03/2017
MFG,0.07,29/03/2017
MFG,0.06574,29/09/2016
MFG,0.07,28/09/2016
MFG,0.06977,30/03/2016
MFG,0.07,29/03/2016
MFG,0.06087,29/09/2015
MFG,0.06,28/09/2015
MFG,0.06428,30/03/2015
MFG,0.06,27/03/2015
MFG,0.05758,28/09/2014
MFG,0.06,25/09/2014
MGC,0.58,21/03/2024
MGC,0.67,21/12/2023
MGC,0.57,21/09/2023
MGC,0.54,23/06/2023
MGC,0.5,23/03/2023
MGC,0.6,22/12/2022
MGC,0.51,29/09/2021
MGC,0.47,24/06/2021
MGC,0.43,26/03/2021
MGC,0.61,24/12/2020
MGC,0.4,11/09/2020
MGC,0.46,25/06/2020
MGC,0.46,26/03/2020
MGC,0.52,24/12/2019
MGC,0.5,1/10/2019
MGC,0.52,27/06/2019
MGC,0.48,25/03/2019
MGC,0.51,24/12/2018
MGC,0.48,28/09/2018
MGC,0.46,28/06/2018
MGC,0.37,22/03/2018
MGC,0.46,26/12/2017
MGC,0.47,27/09/2017
MGC,0.4,23/06/2017
MGC,0.34,29/03/2017
MGC,0.47,20/12/2016
MGC,0.42,20/09/2016
MGC,0.37,21/06/2016
MGC,0.37,21/03/2016
MGC,0.43,17/12/2015
MGC,0.37,21/09/2015
MGC,0.36,22/06/2015
MGC,0.31,23/03/2015
MGC,0.38,18/12/2014
MGC,0.32,22/09/2014
MGP,0.53,30/03/2022
MGP,0.53,30/12/2021
MGP,0.52,29/09/2021
MGP,0.52,29/06/2021
MGP,0.5,30/03/2021
MGP,0.49,30/12/2020
MGP,0.49,29/09/2020
MGP,0.49,29/06/2020
MGP,0.48,30/03/2020
MGP,0.47,30/12/2019
MGP,0.47,27/09/2019
MGP,0.47,27/06/2019
MGP,0.47,28/03/2019
MGP,0.45,28/12/2018
MGP,0.44,27/09/2018
MGP,0.43,28/06/2018
MGP,0.42,28/03/2018
MGP,0.42,28/12/2017
MGP,0.4,28/09/2017
MGP,0.4,28/06/2017
MGP,0.39,29/03/2017
MGP,0.39,28/12/2016
MGP,0.39,28/09/2016
MGP,0.26,28/06/2016
MGR,0.37,27/03/2024
MGR,0.37,28/12/2023
MGR,0.37,28/09/2023
MGR,0.37,28/06/2023
MGR,0.37,28/03/2023
MGR,0.37,28/12/2022
MGR,0.37,28/09/2022
MGR,0.37,28/06/2022
MGR,0.37,28/03/2022
MGR,0.37,28/12/2021
MGR,0.37,28/09/2021
MGR,0.37,28/06/2021
MGR,0.37,26/03/2021
MGR,0.37,28/12/2020
MGR,0.37,28/09/2020
MGR,0.37,26/06/2020
MGR,0.37,26/03/2020
MGR,0.36719,26/12/2019
MGR,0.37,26/09/2019
MGR,0.38,27/06/2019
MGU,0.13,23/02/2023
MGU,0.13,19/01/2023
MGU,0.13,22/12/2022
MGU,0.13,17/11/2022
MGU,0.13,20/10/2022
MGV,0.7,21/03/2024
MGV,0.77,21/12/2023
MGV,0.68,21/09/2023
MGV,0.66,23/06/2023
MGV,0.59,23/03/2023
MGV,0.7,22/12/2022
MGV,0.62,29/09/2021
MGV,0.55,24/06/2021
MGV,0.49,26/03/2021
MGV,0.65,24/12/2020
MGV,0.46,11/09/2020
MGV,0.53,25/06/2020
MGV,0.51,26/03/2020
MGV,0.6,24/12/2019
MGV,0.57,1/10/2019
MGV,0.57,27/06/2019
MGV,0.6,25/03/2019
MGV,0.51,24/12/2018
MGV,0.5,28/09/2018
MGV,0.46,28/06/2018
MGV,0.42,22/03/2018
MGV,0.47,26/12/2017
MGV,0.51,27/09/2017
MGV,0.41,23/06/2017
MGV,0.39,29/03/2017
MGV,0.49,20/12/2016
MGV,0.43,20/09/2016
MGV,0.39,21/06/2016
MGV,0.39,21/03/2016
MGV,0.43,17/12/2015
MGV,0.39,21/09/2015
MGV,0.36,22/06/2015
MGV,0.35,23/03/2015
MGV,0.4,18/12/2014
MGV,0.35,22/09/2014
MHI,0.04,18/04/2024
MHI,0.03,14/03/2024
MHI,0.03,15/02/2024
MHI,0.03,18/01/2024
MHI,0.03,11/12/2023
MHI,0.03,15/11/2023
MHI,0.03,17/10/2023
MHI,0.03,19/09/2023
MHI,0.03,17/08/2023
MHI,0.03,20/07/2023
MHI,0.03,15/06/2023
MHI,0.03,17/05/2023
MHI,0.04,18/04/2023
MHI,0.04,16/03/2023
MHI,0.04,16/02/2023
MHI,0.05,18/01/2023
MHI,0.05,12/12/2022
MHI,0.05,15/11/2022
MHI,0.05,17/10/2022
MHI,0.05,19/09/2022
MHI,0.05,17/08/2022
MHI,0.04,20/07/2022
MHI,0.04,15/06/2022
MHI,0.04,17/05/2022
MHI,0.04,18/04/2022
MHI,0.04,16/03/2022
MHI,0.04,17/02/2022
MHI,0.04,18/01/2022
MHI,0.04,10/12/2021
MHI,0.04,16/11/2021
MHI,0.04,18/10/2021
MHI,0.04,15/09/2021
MHI,0.04,18/08/2021
MHI,0.05,20/07/2021
MHI,0.05,16/06/2021
MHI,0.05,18/05/2021
MHI,0.05,16/04/2021
MHI,0.05,17/03/2021
MHI,0.05,17/02/2021
MHI,0.05,19/01/2021
MHI,0.05,10/12/2020
MHI,0.05,16/11/2020
MHI,0.05,15/10/2020
MHI,0.05,15/09/2020
MHI,0.05,18/08/2020
MHI,0.05,20/07/2020
MHI,0.05,16/06/2020
MHI,0.05,18/05/2020
MHI,0.05,15/04/2020
MHI,0.05,17/03/2020
MHI,0.05,18/02/2020
MHI,0.05,17/01/2020
MHI,0.05,12/12/2019
MHI,0.05,18/11/2019
MHI,0.05,16/10/2019
MHI,0.05,17/09/2019
MHI,0.05,19/08/2019
MHI,0.05,15/07/2019
MHI,0.05,17/06/2019
MHI,0.05,15/05/2019
MHI,0.05,16/04/2019
MHI,0.05,18/03/2019
MHI,0.05,19/02/2019
MHI,0.05,17/01/2019
MHI,0.05,12/12/2018
MHI,0.05,15/11/2018
MHI,0.05,16/10/2018
MHI,0.05,17/09/2018
MHI,0.05,16/08/2018
MHI,0.05,16/07/2018
MHI,0.05,14/06/2018
MHI,0.05,15/05/2018
MHI,0.05,17/04/2018
MHI,0.05,13/03/2018
MHI,0.05,15/02/2018
MHI,0.05,17/01/2018
MHI,0.05,13/12/2017
MHI,0.05,15/11/2017
MHI,0.05,17/10/2017
MHI,0.05,15/09/2017
MHI,0.05,16/08/2017
MHI,0.05,14/07/2017
MHI,0.05,13/06/2017
MHI,0.05,15/05/2017
MHI,0.05,17/04/2017
MHI,0.05,13/03/2017
MHI,0.05,14/02/2017
MHI,0.05,17/01/2017
MHI,0.06,12/12/2016
MHI,0.06,14/11/2016
MHI,0.06,14/10/2016
MHI,0.06,14/09/2016
MHI,0.06,16/08/2016
MHI,0.07,14/07/2016
MHI,0.07,13/06/2016
MHI,0.07,16/05/2016
MHI,0.07,13/04/2016
MHI,0.07,14/03/2016
MHI,0.07,16/02/2016
MHI,0.07,13/01/2016
MIG,0.08,1/05/2024
MIG,0.09,1/04/2024
MIG,0.08,1/03/2024
MIG,0.08,1/02/2024
MIG,0.09,27/12/2023
MIG,0.08,1/12/2023
MIG,0.08,1/11/2023
MIG,0.08,2/10/2023
MIG,0.08,1/09/2023
MIG,0.08,1/08/2023
MIG,0.08,3/07/2023
MIG,0.08,1/06/2023
MIG,0.07,1/05/2023
MIG,0.08,3/04/2023
MIG,0.06,1/03/2023
MIG,0.07,1/02/2023
MIG,0.07,28/12/2022
MIG,0.06,1/12/2022
MIG,0.06,1/11/2022
MIG,0.04,1/10/2021
MIG,0.05,1/09/2021
MIG,0.05,2/08/2021
MIG,0.04,1/07/2021
MIG,0.05,1/06/2021
MIG,0.04,3/05/2021
MIG,0.04,1/04/2021
MIG,0.04,1/03/2021
MIG,0.05,1/02/2021
MIG,0.04,29/12/2020
MIN,0.02,16/04/2024
MIN,0.02,12/03/2024
MIN,0.02,13/02/2024
MIN,0.02,16/01/2024
MIN,0.02,19/12/2023
MIN,0.02,14/11/2023
MIN,0.02,17/10/2023
MIN,0.02,12/09/2023
MIN,0.02,15/08/2023
MIN,0.02,18/07/2023
MIN,0.02,13/06/2023
MIN,0.02,16/05/2023
MIN,0.02,18/04/2023
MIN,0.02,14/03/2023
MIN,0.02,14/02/2023
MIN,0.02,17/01/2023
MIN,0.02,13/12/2022
MIN,0.02,15/11/2022
MIN,0.02,18/10/2022
MIN,0.02,13/09/2022
MIN,0.02,16/08/2022
MIN,0.02,19/07/2022
MIN,0.02,14/06/2022
MIN,0.02,17/05/2022
MIN,0.02,19/04/2022
MIN,0.02,15/03/2022
MIN,0.03,15/02/2022
MIN,0.03,18/01/2022
MIN,0.03,14/12/2021
MIN,0.03,16/11/2021
MIN,0.03,12/10/2021
MIN,0.03,14/09/2021
MIN,0.03,17/08/2021
MIN,0.03,13/07/2021
MIN,0.03,15/06/2021
MIN,0.03,18/05/2021
MIN,0.03,13/04/2021
MIN,0.03,16/03/2021
MIN,0.03,16/02/2021
MIN,0.03,19/01/2021
MIN,0.03,15/12/2020
MIN,0.03,17/11/2020
MIN,0.03,13/10/2020
MIN,0.03,15/09/2020
MIN,0.03,18/08/2020
MIN,0.03,14/07/2020
MIN,0.03,16/06/2020
MIN,0.03,12/05/2020
MIN,0.03,14/04/2020
MIN,0.03,17/03/2020
MIN,0.03,18/02/2020
MIN,0.03,14/01/2020
MIN,0.03,17/12/2019
MIN,0.03,12/11/2019
MIN,0.03,15/10/2019
MIN,0.03,17/09/2019
MIN,0.03,13/08/2019
MIN,0.03,16/07/2019
MIN,0.03,18/06/2019
MIN,0.03,14/05/2019
MIN,0.03,16/04/2019
MIN,0.03,12/03/2019
MIN,0.03,12/02/2019
MIN,0.03,15/01/2019
MIN,0.03,18/12/2018
MIN,0.03,13/11/2018
MIN,0.03,16/10/2018
MIN,0.03,18/09/2018
MIN,0.03,14/08/2018
MIN,0.03,17/07/2018
MIN,0.03,12/06/2018
MIN,0.03,15/05/2018
MIN,0.03,17/04/2018
MIN,0.03,13/03/2018
MIN,0.03,13/02/2018
MIN,0.03,16/01/2018
MIN,0.03,19/12/2017
MIN,0.03,14/11/2017
MIN,0.03,17/10/2017
